competitor_price,demand,inventory,rating,season,optimal_price
17.46,0.932569748634591,33,4.029326815779802,1.4899986675068368,18.970533562231996
22.6,0.846931254529631,492,4.324137282683989,0.5700741280617538,24.168129270473933
17.93,0.8902135400160414,102,4.796088027093651,0.9044893335258938,19.329305754497522
33.34,0.5747946774345334,353,3.0024908244845974,0.8376204704746958,33.83873090913347
33.34,0.7291957493525679,42,3.004149958759902,1.127756929294852,34.86827725668292
52.29,0.600822669344683,441,3.7309124628012915,1.3196550195072778,53.3444034760067
50.1,0.31144939158508816,369,4.909169909036564,0.7346629615680568,48.21072290368259
54.23,0.8142603808660982,389,4.524085293272836,1.2404859440404556,57.6384680908737
51.33,0.5172536424135186,257,3.4904210239163262,1.290073445295606,51.507125893017175
13.99,0.8445776836795362,215,4.630122712131616,1.404153164282313,14.954128358935344
51.77,0.5118135610816233,301,4.839147569848059,1.1105323697949683,51.89231761143914
51.77,0.579807833576212,128,4.1329259700220415,1.1412874186941973,52.5963303088481
51.77,0.5373878836396738,235,4.011202908269392,1.3049647049152182,52.157114147205185
13.99,0.3929532989561786,254,3.405811468962016,1.429894224378589,13.690483330479388
57.25,0.9483966589700767,384,3.9427747396150044,0.789805197864398,62.38414174520739
17.46,0.6725006251675041,86,4.287722600244237,1.395154629385154,18.062372183084925
50.1,0.5272936430115311,62,3.402560943534902,1.0868001058799743,50.373482302975546
45.17,0.8236594824867565,93,4.554675150935159,1.203844918071856,48.09393976478536
23.88,0.7354277618330902,477,4.955669565301349,0.546056915374404,25.004402990514837
51.77,0.992449443105798,490,3.569237029023462,0.7348375679724161,56.86882153391743
22.65,0.9332494065203043,39,4.947811862158256,1.2069168234238403,24.612619811536977
22.6,0.5994481432896508,382,3.593631191659762,1.2171371392169283,23.049505607669225
23.88,0.32945352082056806,125,3.4600875159730826,1.40620321764434,23.065470015439033
20.66,0.7390568146721037,122,4.319880306610065,0.7834006667598848,21.647782758225134
20.66,0.7917222585823604,93,4.061615031909217,0.9354160801724787,21.865396372462314
33.34,0.8182269425621767,304,4.541040933157939,1.3990247423048143,35.4619372530046
51.33,0.8541712193047908,40,3.1365743197711557,0.9592540047454755,54.96592173738298
53.74,0.42932049529241856,190,3.1122959048839087,0.618171645869188,52.98033668340292
35.02,0.38279200533045055,446,4.127111056166525,1.4907470482760101,34.19907520533448
50.1,0.760201031637479,378,4.918538939411925,1.052990382429242,52.70721433700754
35.02,0.5882714040029011,109,3.1834850556808347,0.7796229620141637,35.63825291363632
47.82,0.8638106054146755,55,3.7022514883603455,0.5348554908077631,51.299484630185965
13.99,0.5947216142468912,220,3.9910433222827546,1.438534811404743,14.255031076662801
45.17,0.9759664323489694,255,3.935516366318822,0.9016013943934311,49.4698807498406
22.6,0.593427067935197,97,4.444621797469675,0.6570693200862571,23.02229034706709
17.93,0.34520530543669325,122,3.5173919990380913,0.7385152144033874,17.374906225295984
20.66,0.8152033397172518,55,3.0203487162650404,0.6403585963814259,21.962420199711683
57.25,0.8843120826203104,195,4.931965099192299,0.9646363051401857,61.65037334600255
51.33,0.6146033279005306,153,3.023981584544394,1.250728952604871,52.50651776422685
51.77,0.3922036168371908,297,4.890602100595412,1.1971531885002322,50.653876248732274
47.82,0.9631145033593638,396,4.759757649087067,0.6633790019282074,52.24922711012896
22.6,0.7769822552573644,431,4.599783982230449,1.0743224273144982,23.85195979376329
57.25,0.7289172343750572,244,3.3028925730822554,1.1417908204773215,59.8711023335944
22.6,0.9391167304606853,458,4.97209356275976,1.4812011743167735,24.5848076216823
23.88,0.9456200753409221,404,4.449625906863494,1.296119814052549,26.008281479828245
22.65,0.9226056808391914,55,3.205882703542674,1.0065529458506948,24.564403734201537
37.59,0.6015907398134615,329,4.234265867499288,1.1217278473861456,38.35375918191761
53.74,0.3133637712788569,65,3.101073965146246,1.2714734712965905,51.73403381370515
37.59,0.3557476748930279,342,3.6532952690166733,0.6165524782417326,36.505511019845784
35.02,0.7037158126685739,136,4.75537939599423,0.5421880249686406,36.4468255519307
45.17,0.9387378432947899,135,4.332822445418259,1.033650861958896,49.13355767632513
53.74,0.3831526311169362,30,3.1192431650769734,0.9558490206313017,52.484124479244834
53.74,0.505110438504171,323,3.459263114699997,0.58141097327312,53.794926993042836
35.02,0.32958887697000405,147,3.0104141631585346,0.7963370464029259,33.82644049429791
20.66,0.40685061930171534,269,4.468543411121837,0.7314794137878037,20.27510675895469
53.74,0.6923684744065525,171,4.354044881122141,1.0007977923322149,55.80757636292163
50.1,0.4519977110482286,304,3.45120165602209,1.0846386026597328,49.61901706470326
52.29,0.38361114121517215,226,3.930144954423267,1.1626924720998606,51.07280531482827
17.93,0.3702169741474715,420,3.9842674269632106,1.4014268457531611,17.464598069292833
45.17,0.6470663995145064,40,3.819509505317669,0.700393270708817,46.49859785321405
35.02,0.7029346517546158,455,3.12068529640886,1.3071891430538454,36.44135430088934
57.25,0.9655694718446255,479,4.562151081996966,0.96996357825745,62.58077045262097
50.1,0.4324700671721451,114,3.258406238933456,1.4592934496590768,49.4233500730649
57.25,0.4528258477381647,499,4.3267134647036105,1.4992813604096398,56.709855956601984
13.99,0.8965939179231235,340,4.254457874800937,0.823529253908896,15.0996697823489
37.59,0.6143751743730259,425,3.838019453291443,0.6047542614651364,38.44987256093641
54.23,0.6701969076399666,204,3.4169922680759726,1.217181476279492,56.07595566026308
33.34,0.6721649472490867,316,4.7017040209929855,1.158628001165638,34.48799586825692
45.17,0.5948122729433934,20,4.209460657246596,1.1163781955265555,46.02653407377061
22.6,0.40308561672553195,46,4.687968216997112,0.6145499454698529,22.161946987599407
50.1,0.9157304247822271,209,3.6601751946881063,1.3729392986484905,54.265618856317914
51.33,0.4283347047096367,83,4.323334956826974,0.5533686452271444,50.59428407854913
53.74,0.590657631453627,403,3.482576849651356,1.0208384348770214,54.71438822286358
33.34,0.550038390596712,175,4.724047651192291,1.2183887499299533,33.67365598849888
45.17,0.7733485673265846,112,3.5400230375570105,1.2704335195105028,47.63943095722836
22.6,0.8408238121423122,99,4.983490224897997,0.701582136571458,24.140523630883255
22.65,0.33163304422137035,344,4.644062887128059,0.5955260437557308,21.887297690322807
17.46,0.38903100882823266,95,3.462680929472529,0.7847294139158376,17.07249628282819
51.33,0.3583114240238716,437,4.665719621567088,1.4482287908190576,49.875425079029064
52.29,0.5408538556671818,18,4.839341065146609,0.8438750438748522,52.717249622567394
37.59,0.32488540806787836,44,4.197011028417864,0.9089389576570753,36.27348849785431
45.17,0.4285444703196597,197,3.8867786851180997,0.54125485292767,44.52447074486781
20.66,0.4043903053059985,341,4.7590060414375035,0.7665955811809323,20.264940741524388
53.74,0.5530341208810701,488,3.4391347271091357,1.1994525090745363,54.310010731229745
35.02,0.47139261804128735,118,3.7303038292183572,1.0128473080883285,34.81963389676118
54.23,0.609106354844323,236,4.568164399823506,1.1818616146914511,55.41336752464152
17.46,0.8292786309071589,130,4.9901808914423595,0.5197446886939145,18.609840979127803
35.02,0.6010782356440082,184,3.277212743453939,0.5119255651223072,35.72795196245064
33.34,0.8223088854096277,37,4.417744139150488,0.9585319495303801,35.4891556479114
53.74,0.5128703615289815,347,4.991916890705468,1.4259986208704116,53.8783306457135
51.33,0.39353676581566416,99,4.912573623029746,0.8517142936281868,50.237048437863606
17.46,0.5483800069611212,55,3.3486675981688685,0.5728367308266583,17.62894298430824
54.23,0.541881314145856,142,4.473711573726469,1.3910125703062997,54.68424473322595
33.34,0.7525821049993189,55,3.6644982045495924,1.2905080781146347,35.02421747613546
52.15,0.7797394908847135,347,4.616733906978544,1.4201736078915455,55.06768288992757
17.93,0.566037216204103,354,4.247277626576359,1.4483420997943437,18.166809457307913
53.74,0.5303163325466236,447,4.192676429808271,1.4945992799528183,54.06583994221111
45.17,0.4298610594495129,412,4.250740993689109,0.5852615507625817,44.5363648110669
22.6,0.4214541688362893,408,4.185492691613417,0.6253715776989988,22.24497284314003
52.29,0.5730384028805673,392,3.403722886174587,0.8955821169120101,53.05383561732497
51.77,0.7004074882677076,20,3.2774777104636152,1.3629140393148491,53.84501913352385
45.17,0.42415295154612437,83,3.8033927531364897,1.0791646924000893,44.48479776426769
57.25,0.8176129045889415,413,3.292222205907233,0.6752349054568397,60.886667757543385
13.99,0.5044604759640511,68,3.379711643718262,1.2660299228529843,14.002480411747415
52.29,0.6170089911915588,58,3.291477310663766,1.2085985610406844,53.513680029881314
35.02,0.8009410565215651,181,4.583655039774333,0.8064123642543203,37.12779115987705
22.6,0.32794639981806234,441,4.580459124767908,0.7139729339602064,21.822317727177644
54.23,0.5320708952949245,307,3.4077906498109423,0.8000532837245136,54.57784093036875
52.15,0.36281894860704644,366,4.713030571948767,0.8268727388893209,50.719201633971494
57.25,0.4609083793677388,160,3.7561918315479836,1.116541782328291,56.80240094376061
35.02,0.9517601030264329,191,3.61052064344106,1.2026573159869685,38.18412776159714
47.82,0.40218206512870647,335,4.286542470826932,0.8778618136143539,46.88446927089095
17.46,0.5315638812375652,288,3.8679599395978563,0.7520732784587998,17.57022107328158
53.74,0.3108352519475699,310,4.583139553355534,1.3605245263874068,51.706857287932486
22.65,0.6264089272935196,39,4.71441022372766,1.349990793918343,23.222632440639643
13.99,0.4889073057044957,113,4.925519319632416,1.1029031046266218,13.958962641361179
52.15,0.9099371117872097,418,3.9441661089804114,0.5724152964581667,56.425644075940596
51.77,0.7167889343401148,292,3.1378786549828996,0.8898593600004531,54.01463262615756
53.74,0.8165521469891319,239,4.404321198363302,0.6051998258235327,57.142302475839195
22.65,0.7183963878169507,433,3.509821687452928,0.8873553842954376,23.639335636810785
37.59,0.4834882087777397,376,3.021179546955737,1.1273310877809415,37.46586435359105
50.1,0.601822415582963,248,4.835368565460031,1.392521978514326,51.120260604141286
20.66,0.4869299160684863,178,3.9166391480752982,1.3695056136465054,20.60599441319499
22.65,0.5575474374394824,126,4.392723206173574,0.8043408498070713,22.910689891600853
51.33,0.8809972979606893,84,3.8738823856452553,1.2748326305133353,55.24131826086443
37.59,0.5952528194527025,134,4.496629638879911,1.0388990984018158,38.30611069664542
45.17,0.33368598699188984,142,3.321592952258741,0.5640917169311296,43.66751920648474
22.65,0.8939808169889871,262,4.715367312755564,0.8562621035658916,24.43473310096011
45.17,0.690242223826854,302,4.616419133342884,1.216979072413754,46.8886482500518
33.34,0.5293318907915134,335,3.3366532774822435,0.5721014138176642,33.53558504779781
37.59,0.6155273856997756,283,4.706504382024239,0.7003317736592607,38.45853488569092
20.66,0.7491065541330155,352,4.036653258104429,1.0875348487357104,21.689308281677622
22.65,0.7597100137586112,28,3.833398111784439,1.4845034835486952,23.82648636232651
51.33,0.9899115186150531,344,4.404631922418794,1.3301339120592004,56.35943165010214
17.46,0.7158876464802705,469,4.453041272652168,0.7850113284259065,18.213879661509107
50.1,0.8700996030514023,472,3.8839912520321453,0.7090744823565943,53.808398022575055
53.74,0.871235525269852,32,3.1042046244824792,1.2762376264910968,57.73003942560037
35.02,0.6399175917093808,385,4.537840926504666,1.425010603237393,35.999982812332505
45.17,0.4206127571086424,472,4.775889197240044,0.9979385613880393,44.452815647719476
35.02,0.6851546730219413,399,3.597303418841136,1.448165747554621,36.316823329845676
22.65,0.6427807169401623,87,4.064869236063307,0.8994168448702633,23.296796647738937
22.6,0.5503103580074362,448,3.6848985064590067,1.4738695278041387,22.82740281819361
23.88,0.9601685303893861,287,3.3277040209808764,0.966042784208312,26.07776490113971
51.33,0.590461487716759,251,3.610260508194167,1.0552153922121674,52.258677632900245
47.82,0.6302728681102698,206,4.872078095915086,1.1579881291325975,49.065929710606625
53.74,0.5643539009189189,238,4.501784740782626,1.3575019830390542,54.43167572707654
54.23,0.9585001360437617,220,3.8515900496251727,0.5376049556947327,59.202892475530646
47.82,0.6052996098028984,383,3.715373202204308,0.6928759235004049,48.82708546815492
54.23,0.825159367098204,148,4.2305918657580115,1.4195332232646831,57.75667849554712
53.74,0.4427918303968253,403,3.4086706557389843,1.411743693922181,53.12512659310508
51.33,0.6714885540925349,489,4.4235223205094485,1.411761479777347,53.09050149631396
33.34,0.8568257720048547,427,3.0627147509690706,1.0718046520192483,35.71931424772838
47.82,0.9145067972289869,15,4.56968961335477,0.8582500179469874,51.78434300869804
20.66,0.6914386073762734,171,3.5341265216272713,0.6036965456603953,21.45102432567876
54.23,0.6508807573381385,372,3.4389609069984908,1.2869331135933686,55.86645269408945
33.34,0.9890451599666548,222,3.1685895636703085,1.4716059313393304,36.60095312665766
57.25,0.4748548531825892,49,3.220211919172411,1.266465604069281,56.962088068940645
45.17,0.6888499898005731,85,3.8092285015128624,0.5346940850101878,46.87607080785838
54.23,0.548257658663288,105,4.742576215977171,1.151015917101427,54.75340256586202
53.74,0.9517340670245469,82,3.990313946211976,0.9961243999416878,58.59523775237984
52.29,0.8179038997417558,57,4.137044546982372,1.258578911807717,55.61463898349928
52.15,0.35925890463444116,118,4.571594337313789,0.5403255242445437,50.682070375337226
37.59,0.9108252925026727,474,3.1690513612246027,1.446441392734949,40.678584549035094
51.77,0.5015076399098759,385,3.7602656340275913,1.1124493912439837,51.78561010362686
47.82,0.575128644776295,64,3.5405033977361864,0.724262111127277,48.53853035864049
54.23,0.953582476792878,80,4.457098078331629,0.5384210623268423,59.14955554329555
54.23,0.33815118067600186,370,4.810732718862273,0.644706384265244,52.47458770561192
57.25,0.9135834251454695,490,4.712278411042895,0.7746396906989887,61.985530217915624
37.59,0.3178898805834822,206,3.0437073281406475,0.7438481034845538,36.22089612222663
54.23,0.7278268947403502,273,4.320636040013149,0.871251600446296,56.70101050035384
45.17,0.8905707695610472,143,3.8154978446960555,1.2988586788425072,48.6984163322145
52.15,0.34589378466513476,294,4.178638364288541,1.1110632240244052,50.54267217405736
20.66,0.6875763923862389,489,3.188798423210309,1.2693273182385356,21.43506565333994
35.02,0.7332105526492888,348,3.328119136068949,0.5795674509569214,36.653406710755625
51.33,0.44301840697891137,138,3.5050644154514994,0.9029717568528411,50.74502696604551
50.1,0.6753634743277401,386,4.1443331720870304,1.0187670532548678,51.85714201276396
57.25,0.910109183647899,18,3.084546536660355,1.4913028480101627,61.94575015276844
45.17,0.3335575656749317,480,4.072903187653272,1.0049953558706795,43.666359048307335
37.59,0.7511701951218097,489,3.6397189012036772,1.3293441611657086,39.47829752692577
47.82,0.9411438129150407,212,3.7649308824060537,1.0714992489426889,52.03909942671945
51.33,0.8716044821560351,204,4.713293626005154,1.4254300310636516,55.144891613813854
35.02,0.6717530193172255,402,3.4574457237176266,1.2246099832162034,36.22295814729785
45.17,0.3946641529807522,323,3.1127104554571803,0.9546234196443839,44.21839595802812
57.25,0.5051478801298718,215,4.241430298878772,0.7382909319770368,57.308943227487035
45.17,0.7056453281171617,421,4.395534099430904,1.4964896456016379,47.027799894210446
13.99,0.4935485720530524,456,4.171618633760445,0.8360293144802761,13.97194890460444
17.46,0.9000367858848628,397,3.1320330966377194,0.500478742152884,18.85692845630994
51.77,0.6749526549635956,323,4.206976602192459,0.6376317616992313,53.581459789493074
17.46,0.39651439371807984,249,4.328354628352799,1.1537011968165014,17.098628262863535
57.25,0.940853212775006,372,3.123206081807627,0.7239711285575591,62.29776928627383
22.65,0.6525690110882258,453,3.471722879987957,1.228760606401535,23.341137620229663
52.15,0.4185161675496467,220,4.501240922916082,0.9652807805935211,51.30012362754282
13.99,0.9935766768281813,235,3.470954607610796,0.828188694787372,15.371027541765251
35.02,0.41708027094814243,354,4.828743466917503,1.499429094805295,34.43923021772079
33.34,0.9232486532628374,161,4.0187502492213625,1.434087890327939,36.16222201995661
51.77,0.7370647138814509,465,3.132906781473834,0.5638446057382381,54.22456804752854
17.93,0.3795987516812811,210,3.455929399272814,0.5416967452963624,17.498241123529073
20.66,0.4955925677915062,461,3.8637551709702462,1.4544600186231933,20.641788490114504
52.29,0.8718625162962963,402,3.0124129283710364,0.9223747495195229,56.17893819542667
52.15,0.5914678748969795,94,4.141086321379446,1.1551342288922144,53.1040099351755
37.59,0.7244483269375378,447,4.233800057204586,0.7194561354526232,39.27740252191641
23.88,0.9249885553045825,200,3.331862196025366,0.7859182532164506,25.909745340134688
13.99,0.5738560839110274,352,4.459777987850368,0.9852219853734007,14.196649322783056
50.1,0.8720775077237892,472,4.650793145873645,1.429893825756512,53.82821662739237
45.17,0.3543735347838289,245,3.0245994452294624,1.0989481328507682,43.85441051323711
37.59,0.344691878344789,362,4.002473791072749,1.406650991306824,36.422393541396126
52.29,0.8079397853118473,153,3.898855772079481,0.8727551360423528,55.510434274791294
22.6,0.7150602323548576,442,4.089350263329422,0.7999154914144962,23.57207225024396
52.15,0.8172718174051146,374,3.6587163707795503,0.9884831436971546,55.459145055535345
54.23,0.6532713613057068,445,3.0301857788311106,0.8437087418656902,55.89238118472169
22.6,0.42879833351429675,317,3.608796086483003,0.9494656907374599,22.278168467484623
23.88,0.8220423678246627,236,3.5393299471586266,0.7211515081142471,25.41807434873059
33.34,0.5972905085174447,491,4.232785236652903,0.9599427303603149,33.98873311079433
54.23,0.7070054557115302,402,3.2197065649644747,0.5368137581095113,56.47518117264726
22.65,0.9709237367471386,231,3.954955286939963,1.319273917688966,24.783284527464538
13.99,0.7700456707813369,354,3.201571721600261,0.9862574905579452,14.745587786846182
23.88,0.6913118607773506,167,4.656795538877558,0.8754638889961589,24.79370544707263
35.02,0.6546292405620826,139,4.1192354879656214,1.4678636377396654,36.103023200896835
51.33,0.8227740037383213,393,4.351612231677292,1.2651483967551653,54.64359792237761
13.99,0.42146288003648885,11,4.453812705084024,0.6301454054399126,13.770253138342097
17.46,0.8721800094721182,369,3.038128180519533,1.4634122104509923,18.759652593076638
13.99,0.4270182651901083,312,4.610624054124693,0.6340841612285038,13.785797106001924
52.15,0.6738530485539319,201,4.523530959059061,0.5742843892889107,53.96328729641751
53.74,0.3776552350057712,469,3.5692327578055623,1.3211162598172748,52.42503846584203
20.66,0.358234911486366,273,3.5352606446238592,1.056557072317105,20.074226654261665
17.93,0.5078980905162034,248,3.317532335114512,0.7001214416443585,17.958322552591103
47.82,0.6773744783623197,399,4.65908874832324,1.2790682305856003,49.516409511057226
51.77,0.8477688332612541,20,3.851301432281139,1.3798144864899788,55.370798499587025
22.6,0.7760890725486227,200,4.579455202931346,0.6855147672609232,23.847922607919777
51.77,0.9453819169050335,261,4.960673117974899,0.8631071781575613,56.38148436763472
51.33,0.4166562281715011,101,4.478250982128696,0.7173191538775544,50.474392838408626
57.25,0.5715509971128303,85,4.025067439991966,0.9840731947887466,58.069258916941905
52.15,0.49366959560859847,446,3.141578262623625,1.481119084147469,52.08397388219768
20.66,0.6904212506211088,224,3.5391003434999737,1.404119021468883,21.446820607566423
53.74,0.3619893226499012,87,3.3177415602431894,0.8685434463666486,52.25666123984114
17.93,0.5450709785639468,376,3.4360310253333326,0.6533509720350146,18.091624529130314
51.77,0.4500686546134999,153,4.219005401358192,1.2274318519286669,51.25301084986818
57.25,0.7933175038914086,137,4.422907127034389,1.3866368793179666,60.60848541955662
52.29,0.40016975010965306,410,4.982473900192178,0.7162904228696378,51.24597524664675
51.77,0.8466699597025686,428,4.221639690089294,1.183707475552473,55.3594207627604
57.25,0.8985765645501689,184,4.991026869618482,1.2085699128165137,61.81370166409944
50.1,0.42979533910275913,234,3.5518082834156264,0.6057563716562833,49.39654929780965
22.6,0.6150787647219114,371,3.9905540601420224,0.6128687444035696,23.120156016543042
13.99,0.3679837976094504,196,4.143022647027465,0.7784848772319449,13.620618665711243
53.74,0.9144219649257606,427,3.424946824544805,1.274111056598159,58.19420727902208
20.66,0.5741623676613077,136,4.083404531611736,0.9526970604681063,20.966438903176524
51.77,0.7246962658879581,215,4.795706511541103,0.6166704413430553,54.09650513700392
20.66,0.3245866856562516,450,3.2482604425939385,1.1894595602233822,19.935192185131633
52.29,0.416274000098195,304,4.970385682948723,1.0579638646560587,51.41439349302693
17.93,0.6779321451677186,139,4.5104271616375184,1.1860183264950392,18.568064672571438
52.15,0.3066177112945396,98,3.196803577725627,1.3123271866208857,50.13302272880205
50.1,0.8991289583788435,183,4.870098154906885,1.192468681556908,54.09927216295602
17.46,0.7293278033172301,287,3.9708421127747666,0.6914372039361312,18.260812689183766
53.74,0.8046018001186395,283,3.033157651311379,1.3706715494969952,57.013860147675146
22.6,0.7610749209917603,162,4.6885483893883695,1.3136070744145711,23.78005864288276
17.46,0.6452657502907848,252,4.827110518887717,0.6923767962452193,17.967268000015423
37.59,0.4649675170982213,298,3.518143487913176,0.8207212095371316,37.32662579354443
57.25,0.8997220986815189,131,3.0153263366645016,1.2028011513519385,61.826818029903386
17.93,0.4761129994637785,15,4.8333217221293365,1.4963538399937697,17.84434121607711
50.1,0.9365998810266414,315,4.426935184681268,0.9543513318202803,54.47473080788695
53.74,0.3324285552491785,380,3.038526672842587,1.487458655779898,51.93894211181817
45.17,0.3650577341427476,399,3.2128365042816736,1.0671700402963524,43.95093157024559
17.93,0.9077183843786594,410,3.9062979428838105,0.8905201536044608,19.392078126381872
52.29,0.7627043922341967,385,3.979765376070534,1.0081383630198861,55.037362533985224
52.29,0.9070645921169902,25,4.485327955621711,1.2359100516354782,56.54708150435948
17.46,0.37152634093544434,156,3.204012479166378,1.1421706308294564,17.011369982546572
35.02,0.991416612483133,271,4.44109818313424,0.9353242763095735,38.46188195383187
17.46,0.5317376972243106,50,3.959124541591323,0.9053546708146292,17.570828038707294
37.59,0.5804065583694855,212,3.9626638814949358,0.562703295912946,38.194496505821796
54.23,0.7356432568642169,371,4.596396749140976,0.720122809099201,56.7857867639493
51.77,0.8490433958697665,465,4.788964080531911,1.0181582893918348,55.383995320835574
17.46,0.41815345400866466,105,3.378908896168555,0.8615568226793523,17.174191861398256
51.33,0.711859180153833,70,3.986597055487712,0.9335289223070001,53.504946343459245
22.65,0.5010759864313716,419,3.5128994939557696,1.1402276719646958,22.65487421853411
53.74,0.4311658600478463,305,3.1933462573699627,0.6862440957030729,53.00017066379426
13.99,0.4162448537365977,428,4.0174893152202715,1.048561173426012,13.755653100755001
53.74,0.7459303138174633,195,3.770154555034431,0.81997608161529,56.3832590129101
57.25,0.5641846168687858,178,3.950656924239875,1.3107993329189602,57.98491386314759
23.88,0.7370439826498829,45,3.8149341454868297,1.2774149256096379,25.012122061135837
54.23,0.9145323573390574,142,3.9475403237427775,1.326393996975009,58.72601794769941
54.23,0.33187040494945097,417,4.1517394038589615,1.0156260611238546,52.40646641208174
37.59,0.5770821860803007,172,3.844528353736715,1.2489209759123732,38.1695038749517
37.59,0.6567255827751395,208,3.1433289484149696,0.6598753669804701,38.7682629313035
47.82,0.8180047933417203,160,3.6378519835578014,0.7221900793209997,50.861397843520216
20.66,0.47220090814378907,452,4.908750884935238,0.5629726397685586,20.545134152450135
53.74,0.6808816572700416,310,3.3177434816438782,0.8505876773185015,55.68411605233842
53.74,0.6745570753580725,12,4.53258620041211,1.4449280296681866,55.61613944594857
57.25,0.34165524918255685,498,4.3190127613153635,1.3566056975907235,55.43695260314028
23.88,0.5130346869697535,317,3.5232057309021383,0.6498580448364921,23.942253664967545
22.6,0.7759999338121459,153,3.318608091088517,1.3722544803481165,23.847519700830897
57.25,0.9212659988437246,417,3.893631119393843,1.4299105826455913,62.07349568676065
52.29,0.8215270857958867,380,3.6760019213117525,0.6991504759417999,55.65253026325339
22.65,0.6005388616489682,474,3.1910087053497653,0.8737528906742982,23.105441043269828
45.17,0.5595677708344953,341,4.411835121488738,1.357088584757155,45.708135241718836
17.93,0.7252816897550022,212,3.7889384613773127,1.1642859547145097,18.73786013946144
45.17,0.8039743667171397,356,4.5675047717756945,1.4340005893739505,47.916104428922644
51.77,0.4174538897178902,212,3.13989205891799,0.5758914583530483,50.91531757413904
51.77,0.4405682750947061,301,3.5930993402010905,1.0588591355834591,51.15464392033059
20.66,0.5427519227436413,482,4.936890665217481,1.1992471562480058,20.836650944776725
17.46,0.5665279597881419,218,3.9787800289452813,1.3437557966261484,17.692315635580194
52.15,0.9490643680602209,328,3.593416714481811,0.6200195606387182,56.83374135886811
20.66,0.3790452321937604,479,4.820530303921366,1.4346062555705918,20.16021489942462
50.1,0.5793997213453275,54,4.0635199816715755,1.0159033466189444,50.89558520788019
33.34,0.3863406758966803,266,4.309821351316783,0.7138814605560979,32.58211962687907
53.74,0.4498619160360756,346,4.495871437643132,1.2040039682793189,53.20111587355574
22.6,0.361284559633755,320,3.1721804424019435,1.1159046143639506,21.973006209544575
33.34,0.46910016551430533,293,4.660153008492509,1.289918808470563,33.13395990364939
23.88,0.6573546566086953,440,4.064639803926834,0.666695406208127,24.631525839963132
17.93,0.8423811990089243,353,4.2371272240120845,0.7474010706052578,19.157778979646004
52.15,0.38351575927641796,246,4.882546851211127,1.3936921761660783,50.935069369253036
22.65,0.5552985910569548,261,4.709244153787089,1.4017239709028915,22.900502617488005
52.29,0.8512147414382456,277,4.579206274742707,0.9376888565629635,55.963003765961176
54.23,0.838565534184518,425,4.506691702980909,1.4940418421070052,57.90208178376528
37.59,0.3623801371563505,19,4.413484355215739,1.268540807887391,36.55537387114145
45.17,0.9533631827141837,15,3.7689827325818297,1.151173747383468,49.26568299263994
37.59,0.9800555379264535,87,3.816613174924096,0.6534227551617263,41.199057534131086
53.74,0.35801714287679165,446,4.88097322561155,1.2311622975723986,52.213968251639756
52.15,0.6378558074559695,114,3.0023104519615735,0.9550682388477255,53.587836071765764
50.1,0.8949102646674765,447,4.091614401847624,0.981153951228782,54.05700085196811
35.02,0.3875646482071578,426,4.59331443760291,1.3462540339173943,34.23250279604294
23.88,0.6621093134507632,37,4.107645554326321,0.9977402793352533,24.654234081040844
